n_features,roc_auc,lift@1%,lift@5%,lift@10%,var_eliminada
404,0.7188444406441483,4.956486870665976,3.42375182686417,2.7929118567008255,conn_fix_num_disp_naveg_fij_dm7_cli
403,0.724179907462468,3.1541280086056207,3.063356897720573,2.928052752992801,conn_fix_num_disp_mc_naveg_fij_dm7_cli
402,0.7135766125287881,4.055307439635798,3.3336530945782705,2.6127239949781917,flag_ilim_megas_cli
401,0.7261038434452294,4.956486870665976,3.42375182686417,2.8830057875621424,ros_duration_masmovil
400,0.7160099235794406,5.407076586181064,3.874245488293665,2.9730997184234593,axe_tipofamilia_Jubilado con Hijos
399,0.7196856046383351,4.505897155150887,3.063356897720573,3.0631936492847767,conn_fix_num_cortes_optic_naveg_fij_dm7_cli
398,0.7299842670622563,5.407076586181064,3.42375182686417,3.1532875801460936,oe_veloc_limit_naveg_mov_cli_dm7
397,0.7245061809926616,4.505897155150887,3.1534556300064724,2.8830057875621424,btl_xsell_dias_ultima_comunicacion
396,0.7241636496608861,3.604717724120709,2.7930607008628754,2.9730997184234593,axe_miembrosfamilia
395,0.7246115863403897,3.1541280086056207,3.5138505591500686,3.198334545576752,conn_fix_num_repetidores_naveg_fij_dm7_cli
394,0.7274420659909574,4.956486870665976,3.3336530945782705,2.928052752992801,oe_estado_ont_fij_cli_dm7
393,0.7248950704903669,4.055307439635798,2.883159433148774,2.747864891270167,gem_num_devices
392,0.7189449674497903,4.505897155150887,2.9732581654346735,2.65777096040885,axe_nucleo_Single
391,0.7270896453977612,4.956486870665976,3.694048023721867,3.108240614715435,conn_fix_avg_potenc_ont_rec_fij_dm7_cli
390,0.7202923823223553,3.1541280086056207,2.612863236291077,2.8830057875621424,ros_duration_llamaya
389,0.7232473368927946,4.055307439635798,3.3336530945782705,3.018146683854118,conn_fix_avg_potenc_ont_trans_fij_dm7_cli
388,0.7250187042822929,4.505897155150887,3.2435543622923717,2.928052752992801,oe_alarm_ont_fij_cli_dm7
387,0.7249524474323872,4.505897155150887,3.063356897720573,2.9730997184234593,ros_duration_tuenti
386,0.7160460440166581,5.407076586181064,3.2435543622923717,3.0631936492847767,num_llam_meco_60d
385,0.7156266696389726,4.055307439635798,3.3336530945782705,2.928052752992801,axe_perfilhijos_No Emancipados
384,0.7223256649380767,5.407076586181064,2.883159433148774,2.477583098686216,dias_ult_evento_remedy
383,0.7236830411687429,5.8576663016961525,2.7930607008628754,2.6127239949781917,axe_nhijosestimados
382,0.7277263912688805,5.8576663016961525,3.874245488293665,3.018146683854118,flag_config_defec_naveg_fij_cli_dm7
381,0.7114102033914663,4.505897155150887,2.9732581654346735,3.0631936492847767,trf_nro_lineas_exceso_mb
380,0.7236148377084484,3.604717724120709,2.9732581654346735,3.108240614715435,dns_misc_netflix_no_wknd_maxdurationinferred
379,0.7214023587919212,3.604717724120709,3.3336530945782705,2.7028179258395086,conn_fix_avg_potenc_olt_rec_fij_dm7_cli
378,0.7273018739946119,4.505897155150887,3.42375182686417,3.018146683854118,axe_tipofamilia_Resto
377,0.7269686070863539,4.505897155150887,3.6039492914359683,2.928052752992801,ros_duration_pepephone
376,0.7234259203718112,4.505897155150887,3.6039492914359683,3.288428476438069,axe_tipofamilia_Familia Estandar Jubilada
375,0.7156636792685898,4.956486870665976,3.5138505591500686,2.928052752992801,axe_tipofamilia_Singles
374,0.7279611861269066,4.055307439635798,3.6039492914359683,3.198334545576752,ros_duration_vodafone
373,0.7257678608953178,4.505897155150887,3.694048023721867,3.018146683854118,feature_100
372,0.7149488647079825,4.505897155150887,3.3336530945782705,2.9730997184234593,dns_cat_entertainment_wknd_numbersessionsinferred
371,0.7095729276193541,4.505897155150887,2.883159433148774,2.8379588221314838,input_sms_sum_weighted_churn_dm7_te7
370,0.7161086599841695,3.604717724120709,3.42375182686417,2.928052752992801,axe_nucleo_Familiares
369,0.711700596806713,3.604717724120709,3.2435543622923717,2.65777096040885,flag_pporta_crm_dm7
368,0.7356549594153363,4.505897155150887,2.9732581654346735,3.198334545576752,num_alarm_no_soluc_ont_fij_cli_dm7
367,0.7148297249425102,4.055307439635798,3.3336530945782705,2.747864891270167,uni_dif_lineas_max
366,0.7193518570855368,4.505897155150887,2.883159433148774,2.477583098686216,axe_tipofamilia_Parejas Senior Sin Hijos
365,0.7255956459564624,4.055307439635798,2.9732581654346735,2.928052752992801,crm_whatsapp_sum_weighted_churn_dm45
364,0.7226728104574409,4.505897155150887,3.063356897720573,2.7028179258395086,axe_nucleo_null
