n_features,roc_auc,lift@1%,lift@5%,lift@10%,var_eliminada
267,0.7261827172143227,4.956486870665976,3.6039492914359683,3.3334754418687274,trf_diferencia_mb_vs_600
266,0.728849405221607,6.75884573272633,3.694048023721867,3.1532875801460936,uni_dias_consulta_cp
265,0.7306950922731775,5.407076586181064,3.694048023721867,3.513663303591361,dias_ult_rfb_act_cli
264,0.7311746072989911,5.8576663016961525,3.874245488293665,3.55871026902202,con_max_ratio_llam_no_estab_mov_lin_dm7
263,0.7233303321888225,6.308256017211241,3.7841467560077664,3.0631936492847767,crm_eventos_in_sum_pond_avg_sdb_30d
262,0.724924353758996,4.505897155150887,3.3336530945782705,3.1532875801460936,uni_num_llamadas_fuera_tarifa_cli
261,0.7306499597508263,5.8576663016961525,3.42375182686417,3.198334545576752,con_min_dist_celda_home_mov_lin_dm7
260,0.7240370478889226,6.308256017211241,3.3336530945782705,3.288428476438069,dns_cat_work_no_wknd_maxdurationinferred
259,0.7262742439509442,5.8576663016961525,3.694048023721867,3.1532875801460936,con_max_ratio_naveg_4g_mov_lin_dm7
258,0.7238491158735935,5.407076586181064,3.6039492914359683,3.468616338160703,con_max_ratio_llam_caidas_mov_lin_dm7
257,0.7267603317908489,4.956486870665976,3.874245488293665,3.378522407299386,num_disp_naveg_fij_cli_dm7
256,0.728683486726232,5.407076586181064,3.694048023721867,3.3334754418687274,uni_min_cp_importe_fin_linea
255,0.723800883193956,5.8576663016961525,3.5138505591500686,3.3334754418687274,velocidad_fijo
254,0.7257097029059193,4.956486870665976,3.7841467560077664,3.378522407299386,con_max_latencia_naveg_mov_lin_dm7
253,0.7253033780275078,5.8576663016961525,3.6039492914359683,3.288428476438069,num_llam_estab_mov_cli_dm7
252,0.7240740334863128,4.956486870665976,3.694048023721867,3.1532875801460936,ros_duration_pepephone
251,0.7228231200213637,5.407076586181064,3.694048023721867,3.4235693727300442,feature_95
250,0.7298211242891027,6.308256017211241,3.42375182686417,3.288428476438069,feature_89
249,0.7277045459745155,5.407076586181064,3.42375182686417,3.2433815110074105,feature_100
248,0.7274722745003267,4.505897155150887,3.694048023721867,3.198334545576752,gem_max_total_use_days_cli
247,0.7288327629043927,5.8576663016961525,4.054442952865465,3.288428476438069,feature_74
246,0.7241956005067147,5.407076586181064,3.6039492914359683,3.4235693727300442,dns_cat_work_wknd_numbersessionsinferred
245,0.7271745272236105,6.308256017211241,3.964344220579565,3.378522407299386,con_max_ratio_naveg_2g_mov_lin_dm7
244,0.7297886447342795,6.308256017211241,3.42375182686417,3.4235693727300442,feature_90
243,0.725756181232984,5.407076586181064,3.42375182686417,3.513663303591361,dns_juegos_no_wknd_maxdurationinferred
242,0.7272179053933893,4.505897155150887,3.5138505591500686,3.3334754418687274,axe_superficiemediaviviendas
241,0.7229533987240617,7.209435448241418,4.1445416851513635,3.378522407299386,feature_71
240,0.7273655353639987,6.308256017211241,3.6039492914359683,3.4235693727300442,num_operators_dns_dm30
239,0.7262353718237327,5.8576663016961525,4.054442952865465,3.3334754418687274,conn_fix_avg_potenc_ont_rec_fij_dm7_cli
238,0.7262532878489792,6.308256017211241,3.874245488293665,3.378522407299386,num_alarm_ont_fij_cli_dm7
237,0.7235572204441578,6.308256017211241,3.964344220579565,3.378522407299386,uni_meses_1sdb_movil
236,0.7189742627345328,6.308256017211241,3.1534556300064724,3.108240614715435,feature_6
235,0.7276252035769952,5.8576663016961525,3.42375182686417,3.468616338160703,feature_10
234,0.7286024740889335,5.8576663016961525,3.964344220579565,3.378522407299386,feature_38
233,0.7306787143104607,4.956486870665976,4.054442952865465,3.513663303591361,dns_competencia_maxdurationinferred
232,0.7309004957175533,6.75884573272633,3.5138505591500686,3.513663303591361,con_max_mb_naveg_no_util_mov_lin_dm7
231,0.7224626726643416,5.8576663016961525,3.6039492914359683,3.3334754418687274,dns_juegos_wknd_numbersessionsinferred
230,0.7305816120971694,6.75884573272633,3.1534556300064724,3.198334545576752,conn_fix_avg_potenc_olt_trans_fij_dm7_cli
229,0.7242845317628177,6.308256017211241,3.874245488293665,3.513663303591361,trf_nro_lineas_mov_con_tarifa_top
228,0.728044001181232,4.956486870665976,3.7841467560077664,3.4235693727300442,feature_15
227,0.7301918454231777,5.407076586181064,3.874245488293665,3.108240614715435,uni_ratio_consumo_contratado_mb
226,0.7275230065315749,5.8576663016961525,3.694048023721867,3.468616338160703,ratio_precio_min_inc_mov_cli
225,0.7245593162466122,6.308256017211241,3.42375182686417,3.468616338160703,uni_smartphones_alta_premium
224,0.730194597113172,5.8576663016961525,3.6039492914359683,3.468616338160703,feature_72
223,0.7266988573541211,5.8576663016961525,3.6039492914359683,3.378522407299386,feature_28
222,0.7286071964215437,6.308256017211241,3.874245488293665,3.55871026902202,uni_fact_1m
221,0.7222862400696435,5.8576663016961525,3.7841467560077664,3.018146683854118,feature_79
220,0.7259201411018565,4.956486870665976,3.6039492914359683,3.603757234452678,feature_44
219,0.7294090677245461,5.8576663016961525,3.42375182686417,3.4235693727300442,crm_eventos_in_prob_cond_avg_sdb_30d
218,0.7237625878401931,5.407076586181064,3.5138505591500686,3.378522407299386,feature_49
217,0.7236864056805264,4.956486870665976,3.6039492914359683,3.3334754418687274,feature_24
216,0.7289233163358197,5.8576663016961525,4.054442952865465,3.468616338160703,dns_competencia_numbersessionsinferred
215,0.723825263888272,4.505897155150887,3.6039492914359683,3.2433815110074105,feature_50
214,0.726035435711005,4.956486870665976,3.2435543622923717,3.2433815110074105,axe_miembrosfamilia
213,0.7300713478368784,4.055307439635798,3.6039492914359683,3.198334545576752,con_max_dist_celda_home_mov_lin_dm7
212,0.7270211175024018,4.956486870665976,3.7841467560077664,3.378522407299386,con_max_ratio_mb_naveg_util_mov_lin_dm7
211,0.7291467679826906,5.407076586181064,3.874245488293665,3.603757234452678,feature_96
210,0.7255883281433335,4.505897155150887,3.5138505591500686,3.4235693727300442,feature_26
209,0.7297873229617932,4.956486870665976,3.5138505591500686,3.4235693727300442,axe_totalviviendas
208,0.7243726939876558,5.407076586181064,4.054442952865465,3.3334754418687274,uni_min_ratio_consumo_contratado_movil_mb
207,0.7261316847802368,5.407076586181064,3.6039492914359683,3.378522407299386,dias_desde_ultimo_dns
206,0.7300816816944989,5.8576663016961525,3.7841467560077664,3.2433815110074105,feature_47
205,0.7216844370566176,5.407076586181064,3.063356897720573,3.3334754418687274,num_eventos_dns
204,0.7265835507288589,5.8576663016961525,3.7841467560077664,3.108240614715435,feature_80
203,0.7223746546328654,4.956486870665976,3.6039492914359683,3.3334754418687274,con_num_fallos_sms_rec_mov_lin_dm7
202,0.7228580268311162,6.75884573272633,3.2435543622923717,3.198334545576752,uni_ratio_precio_consumo_minutos_normalised
201,0.7285624964792787,4.956486870665976,4.234640417437263,3.513663303591361,conn_fix_avg_rssi_24_naveg_fij_dm7_cli
200,0.7262123249180165,5.407076586181064,3.6039492914359683,3.378522407299386,feature_35
199,0.7253303902506829,6.308256017211241,3.874245488293665,3.468616338160703,ratio_precio_min_inc_fij_cli
198,0.7255727552602219,5.8576663016961525,3.694048023721867,3.3334754418687274,feature_41
197,0.7294487569474765,4.956486870665976,3.6039492914359683,3.513663303591361,con_min_mb_naveg_no_util_mov_lin_dm7
196,0.7263735571291217,4.505897155150887,4.054442952865465,3.3334754418687274,feature_13
195,0.7246938967179477,6.308256017211241,3.6039492914359683,3.2433815110074105,con_num_paq_naveg_mov_lin_dm7
194,0.7239665253187202,6.308256017211241,3.694048023721867,3.198334545576752,feature_25
193,0.7244658909640557,5.407076586181064,3.6039492914359683,3.288428476438069,feature_21
192,0.7250880492733711,5.8576663016961525,3.7841467560077664,3.513663303591361,feature_4
191,0.7286088426290949,6.308256017211241,3.874245488293665,3.513663303591361,feature_9
190,0.7229982548758024,4.956486870665976,3.42375182686417,3.378522407299386,feature_48
189,0.7218369696015399,3.604717724120709,3.694048023721867,3.288428476438069,lb_max_download_traffic
188,0.726501564786366,5.407076586181064,3.7841467560077664,3.378522407299386,gem_max_ratio_use_days_tac
187,0.7244036354799495,4.956486870665976,3.1534556300064724,3.468616338160703,ros_sna_pct_nodes_no_jzz
186,0.7244025059652794,6.308256017211241,3.2435543622923717,3.288428476438069,input_calls_max_churn_dm7_te7
185,0.7292946262594568,5.407076586181064,3.7841467560077664,3.1532875801460936,lb_max_upload_traffic
184,0.7236388459032455,4.956486870665976,3.3336530945782705,3.4235693727300442,input_calls_max_churn_dm15_te7
183,0.7238572868307818,4.055307439635798,3.1534556300064724,3.288428476438069,con_num_paq_retrans_naveg_mov_lin_dm7
182,0.7249660857212236,6.308256017211241,3.5138505591500686,3.2433815110074105,feature_69
181,0.7217957182838528,5.407076586181064,3.7841467560077664,3.4235693727300442,dns_jazztel_maxdurationinferred
180,0.7271625832067796,6.308256017211241,3.874245488293665,3.55871026902202,axe_media_tecno4
179,0.7198207859153463,5.407076586181064,3.5138505591500686,3.288428476438069,axe_media_gcfid1
178,0.7213318722700592,5.8576663016961525,3.5138505591500686,3.288428476438069,ros_duration_simyo
177,0.7282423992314301,5.407076586181064,3.6039492914359683,3.55871026902202,feature_88
176,0.7294963047086438,5.407076586181064,3.5138505591500686,3.198334545576752,feature_14
175,0.7212955475589121,6.75884573272633,3.6039492914359683,3.288428476438069,feature_36
174,0.7271090874694238,5.407076586181064,3.42375182686417,3.378522407299386,feature_8
173,0.7208069964157375,5.407076586181064,3.6039492914359683,3.378522407299386,ros_sna_num_nodes_totales
172,0.7234287201262596,5.407076586181064,4.1445416851513635,3.603757234452678,feature_61
171,0.7232749379055319,6.308256017211241,3.6039492914359683,3.4235693727300442,con_min_ratio_naveg_2g_mov_lin_dm7
170,0.7273409143474125,5.407076586181064,3.3336530945782705,3.1532875801460936,dias_ult_cfijo_cli
169,0.7278484990143903,5.8576663016961525,4.054442952865465,3.378522407299386,feature_23
168,0.7296128730258247,6.308256017211241,3.874245488293665,3.378522407299386,lb_avg_download_traffic
167,0.7252153479799183,4.956486870665976,3.694048023721867,3.198334545576752,ratio_precio_mb_mov_cli
166,0.7260524865760787,5.8576663016961525,3.1534556300064724,3.468616338160703,feature_67
165,0.7283652760082049,4.956486870665976,3.874245488293665,3.378522407299386,feature_99
164,0.7226664539333931,6.308256017211241,3.694048023721867,3.468616338160703,axe_tasaparo
163,0.7230522913382662,5.8576663016961525,3.964344220579565,3.55871026902202,ros_duration_yoigo
162,0.7225179347703836,5.8576663016961525,3.694048023721867,3.2433815110074105,uni_antig_linea_max
161,0.723211985486842,4.956486870665976,3.2435543622923717,3.198334545576752,dns_misc_netflix_no_wknd_numbersessionsinferred
160,0.7246293581722741,5.407076586181064,3.964344220579565,3.1532875801460936,feature_27
159,0.7232336745717313,5.8576663016961525,3.874245488293665,3.2433815110074105,total_duration_dns_dm30
158,0.7238484549873503,5.8576663016961525,3.42375182686417,3.3334754418687274,uni_dias_ult_encuesta
157,0.7274888687530869,4.956486870665976,3.964344220579565,3.513663303591361,dns_cat_work_wknd_maxdurationinferred
156,0.7209353044758197,4.956486870665976,3.7841467560077664,3.4235693727300442,feature_34
